question,options,answer,solution
 Q.59. Which Article of the Indian Constitution refers to the Rights of Ministers with respect to the State Legislature? SSC CPO 05/10/2023 (Evening) ,"['(a) Article 176 ', '(b) Article 178 ', '(c) Article 177 ', '(d) Article 175 ']",(c) Article 177 ,Sol.59.(c) Article 177. Article 175 - Right of Governor to address and send messages to the House or Houses. Article 176 - Special address by the Governor. Article 178 - The Speaker and Deputy Speaker of the Legislative Assembly.
 Q.60. What is the aim of A rticle 44 of t he Indian Constitution? SSC MTS 01/09/2023 (1st Shift) ,"['(a) To protect every monument or place of artistic or historic interest ', '(b) To separate judiciary from the executive in the public services of the State ', '(c) To protect and improve the environment and safeguard the forests and wildlife of the country ', '(d) To secure for the citizen, a uniform civil code through the territory of India ']","(d) To secure for the citizen, a uniform civil code through the territory of India ","Sol.60.(d) Directive Principles of State Policy (Part IV, Article 36-51). Article 50 - Separation of judiciary from Executive."
 Q.61. Article 149 of the Constitution deals with ___________ . SSC MTS 01/09/2023 (1st Shift) ,"['(a) the qualifications required for the appointment of the Comptroller and Auditor-General of India ', '(b) the duties and powers of the Comptroller and Auditor-General of India ', '(c) the term of office of the Comptroller and Auditor-General of India ', '(d) the appointment of the Comptroller and Auditor-General of India ']",(b) the duties and powers of the Comptroller and Auditor-General of India ,Sol.61.(b) Part V (Chapter V) of the Indian Constitution (Articles 148-151) deals with the Comptroller and Auditor-General (CAG). Article 148 - Comptroller and Auditor-General of I ndia. Article 150 - Form of Accounts of the Union and the states. Article 151 - Audit Reports.
 Q.62. Which of the following statements is correct about Article 129 of the Constitution of India? SSC MTS 01/09/2023 (2nd Shift) ,"['(a) It provides for the Supreme Court to give advisory opinions to the President. ', '(b) It provides for the Supreme Court to be a court of original jurisdiction ', '(c) It provides for the Supreme Court to be a court of record. ', '(d) It provides for the Supreme Court to be the highest court of appeal. ']",(c) It provides for the Supreme Court to be a court of record. ,Sol.62.(c) Article 143 - Power of the President to consult the Supreme Court. Article 131 - Original jurisdiction of the Supreme Court. Article 132 - Appellate jurisdiction of the Supreme Court in appeals from High Courts in certain cases. Article 133 - Appellate jurisdiction of the Supreme Court in appeals from High Courts in regard to Civil matters. Article 134 - Appellate jurisdiction of the Supreme Court in regard to criminal matters.
 Q.63. Articles 29-30 of the Constitution of India deals with _______ SSC MTS 01/09/2023 (2nd Shift) ,"['(a) Cultural and educational rights ', '(b) Right to freedom ', '(c) Right to equality ', '(d) Right to freedom of religion ']",(a) Cultural and educational rights ,Sol.63.(a) Cultural and educational rights. Article (12 - 35) contained in Part III of the Constitution deals with Fundamental Rights. Right to Equality - Article (14 - 18). Right to Freedom - Article (19 - 22). Right against Exploitation - Article (23 - 24). Right to Freedom of Religion - Article (25 - 2 8). Right to Constitutional Remedies - Article (32 - 35).
 Q.64. The __________ of the Indian Constitution defines the Fundamental Duties of Indian Citizens. SSC MTS 04/09/2023 (1st Shift) ,"['(a) Article 51A ', '(b) Article 41B ', '(c) Article 49C ', '(d) Article 21A ']",(a) Article 51A ,"Sol.64.(a) Article 51A - It shall be the duty of every citizen of India, to abide by the Constitution and respect its ideals and institutions, the National Flag and the National Anthem. A rticle 41 - Right to work, to education and to public assistance in certain cases. Article 49 - Protection of monuments and places and objects of national importance. Article 21A - Right to education. Article 43B - Promotion of co-operative societies."
 Q.65. How many schedules are there in our Constitution as of June 2023? SSC MTS 05/09/2023 (1st Shift) ,"['(a) 8 ', '(b) 9 ', '(c) 12 ', '(d) 10 ']",(c) 12 ,"Sol.65.(c) 12 Schedules in Indian Constitution: First - List of S tates and UT; Second - Emoluments, allowances, and privileges; Third - Oath and affirmation ; Fourth - Seat allocation of the Rajya Sabha; Fifth - Administration of Scheduled Areas and Scheduled Tribes; Sixth - Administration of Tribal Areas in the States of Assam, Meghalaya, Tripura and Mizoram; Seventh - Union list, State list and the concurrent list; Eight - List of recognized languages; Ninth - Land reforms and regulations; Tenth - Anti defection law; Eleventh - Panchayati Raj and Twelfth - Municipalities."
 Q.66. Which Article of the Constitution of India deals with the organisation of village panchayat? SSC MTS 06/09/2023 (2nd Shift) ,"['(a) Article 38 ', '(b) Article 45 ', '(c) Article 40 ', '(d) Article 36 ']",(c) Article 40 ,Sol.66.(c) Article 40. Directive Principles of State Policy: Part IV (Articles 36 to 51). Article 38 - State to secure a social order for the promotion of welfare of t he people. Article 45 - Provision for early childhood care and education to children below the age of six years. Article 36 - It defines a 'State' for D irective Principles to be followed.
 Q.67. Which Clause of Article 19 of the Indian Constitution guarantees the 'right to move freely throughout the territory of India' ? SSC MTS 06/09/2023 (3rd Shift) ,"['(a) Clause ', '(b) (b) Clause ', '(c) (c) Clause ', '(d) (d) Clause (a) ']",(c) (c) Clause ,"Sol.67.(c) Clause (d). Article 19 - It guarantees the right to freedom of speech and expression. Article 19 (1) of the constitution gave the following right to citizens : (a) Freedom of speech and expression, (b) to assemble peacefully and without arms, (c) to form associations or unions, (e) to reside and settle in any part of the territory of I ndia, (f) omitted, (g) to practise any profession, or to carry on any occupation, trade or business."
 Q.68. Which Article of t he Constitution of India provides for a governor for each state? SSC MTS 08/09/2023 (2nd Shift) ,"['(a) Article 173 ', '(b) Article 157 ', '(c) Article 153 ', '(d) Article 156 ']",(c) Article 153 ,Sol.68.(c) Article 153. Article 156 (1) - The Governor shall hold office d uring the pleasure of the President. Article 157 - No person shall be eligible for appointment as Governor unless he is a citizen of India and has completed the age of thirty-five years. Article 173 - Qualification for m embership o f t he State Legislature.
 Q.69. Which Articles of the Constitution of India deal with the Union and its territory ? SSC MTS 11/09/2023 (1st Shift) ,"['(a) Articles 5-11 ', '(b) Articles 1-4 ', '(c) Articles 12-35 ', '(d) Article 36-51 ']",(b) Articles 1-4 ,"Sol.69.(b) Articles 1-4. Article 1- Name and territory of the Union; Article 2 - Admission or establishment of new States; Article 3 - Formation of new States and alteration of areas, boundaries or names of existing States; Article 4 : Laws made under articles 2 and 3 to provide for the amendment of the First and the Fourth Schedules and supplemental, incidental and consequential matters. Articles 5-11 (Citizenship), Articles 12-35 (Fundamental Rights), Article 36-51 (directive principles of state policy)."
 Q.70. Which Article of the Indian Constitution mandates that the state should protect every monument or place of artistic or historic interest? SSC MTS 11/09/2023 (3rd Shift) ,"['(a) Article 39A ', '(b) Article 50 ', '(c) Article 49 ', '(d) Article 48A ']",(c) Article 49 ,Sol.70.(c) Articles 49. Part IV: Directive Principle of State Policy (Article 36-51). Article 45 - Provision for free and compulsory education for children below the age of six years. Article 48A - Protection and improvement of environment and safeguarding of f orests and wildlife.
 Q.71. Which of the following statements is not correct about the Directive Principles of State Policy? SSC MTS 14/09/2023 (2nd Shift) ,"['(a) To ensure the above mentioned employment and clean working environment for men, women and children. ', '(b) Providing adequate means of livelihood for both men and women ', '(c) Ensuring equal remuneration for equal work only for men ', '(d) Reorganizing the economic system to prevent concentration of wealth in a few hands ']",(c) Ensuring equal remuneration for equal work only for men ,"Sol.71.(c) Part IV {Directive Principles of State Policy (Articles 36-51)}. It is imported from the Ireland Constitution. Article 46 - Promotion of educational and economic interests of S cheduled Castes, Scheduled Tribes and other weaker sections. Q.72 . Which Article of t he Constitution of India provides early childhood care and education for all children until they complete the age of six years? SSC MTS 14/09/2023 (3rd Shift) (a) Article 38 (b) Article 39 (c) Article 45 (d) Article 40 Sol.72.(c) Article 45. Article 38 - State to secure a social order for the promotion of welfare of the people. Article 40 - Organisation of village panchayats."
 Q.73. Which of the following Articles of the Indian Constitution prohibits forced labour and prevents exploitation ? SSC CHSL 02/08/2023 (1st shift) ,"['(a) Article 20 ', '(b) Article 19 ', '(c) Article 25 ', '(d) Article 23 ']",(d) Article 23 ,"Sol.73.(d) Article 23. Article 19 - Freedom of Speech and Expression. Article 25 - It guarantees the freedom of conscience, the freedom to profess, practice, and propagate religion to all citizens."
 Q.74. In India which of the following is a Gandhian principle of D irective Principles of State Policy ? SSC CHSL 02/08/2023 (1st shift) ,"['(a) To Separate judiciary from executive ', '(b) To organise village panchayat ', '(c) To secure uniform civil code ', '(d) To provide equal pay for equal work ']",(b) To organise village panchayat ,"Sol.74.(b) Article based on Gandhian principles : 40 - Organise village panchayats. 43 - Living wage, etc., f or workers. 43B - To promote voluntary formation, autonomous functioning, democratic control of cooperative societies. 46 - promote educational and economic interests of the weaker sections. 47 - To improve public health. 48 - To prohibit the slaughter of cows, calves and other milch. Directive Principles of S tate Policy (DPSP) - Part IV , Article (36 to 51). Taken From - Ireland. Other Groups - Socialist Principle - Article (38, 39, 41, 42, 43, 43A, 47). Liberal-Intellecutal Principle - Article (44, 45, 48, 48A, 49, 50, 51)."
 Q.75. Which of the following Articles says that double jeopardy which says that “no person shall be prosecuted or punished for the same offence more than once? SSC CHSL 02/08/2023 (2nd shift) ,"['(a) Article 21 (2) ', '(b) Article 19 (1) ', '(c) Article 20 (2) ', '(d) Article 22 (2) ']",(c) Article 20 (2) ,Sol.75.(c) Article 20 (2). Article 20 of t he Constitution provides for the protection of conviction for offences. Article 21 - Protection of life and personal liberty. Article 19 (1) - The right to freedom of speech and expression. Article 22 - Protection Against Arrest and Detention in Certain Cases.
" Q.76. Under which A rticle of t he Directive Principles of State Policy, a working woman on maternity leave, must receive all maternity benefits from the employer? SSC CHSL 02/08/2023 (3rd shift) ","['(a) Article 42 ', '(b) Article 44 ', '(c) Article 45 ', '(d) Article 43 ']",(a) Article 42 ,"Sol.76.(a) Article 42. Directive Principles of State Policy (Part-IV, Articles 36 - 51) are borrowed from Ireland. They are non-justiciable rights (which means that they cannot be enforced by a Court of Law). Article 43 - The State shall endeavour to secure all workers a living wage and a decent standard of life."
