question,options,answer,solution
 Q.173. Who among the following is best known for creating a fusion style of dance by adapting European theatrical techniques to Indian classical dance? SSC MTS 06/09/2023 (1st Shift) ,"['(a) Yamini Krishnamurthy ', '(b) Uday Shankar ', '(c) Gopi Krishna ', '(d) Sonal Mansingh ']",(b) Uday Shankar ,Sol.173.(b) Uday Shankar was an Indian dancer and choreographer. His Awards: Padma Vibhushan (1971).
" Q.174. Which Indian musical legend is credited with composing Talas such as Trimukhi, Panchamukhi, Saptamukhi and Navamukhi ? SSC MTS 06/09/2023 (1st Shift) ","['(a) M Balamuralikrishna ', '(b) Bade Ghulam Ali Khan ', '(c) KJ Yesudas ', '(d) Pandit Jasraj ']",(a) M Balamuralikrishna ,"Sol.174.(a) M Balamuralikrishna was an Indian Carnatic vocalist. His Awards: Sangeet Natak Akademi Award (1975), Padma Vibhushan (1991), Padma Shri (1971), Mahatma Gandhi Silver Medal (1995) - UNESCO. Famous Carnatic vocalist: Dandapani Desikar, T. Brinda, B.S. Raja Iyengar, Maharajapuram Vishwanatha Iyer, Semmangudi R. Srinivasa Iyer."
 Q.175. Who among the following is primarily regarded as a maestro of Hindustani classical music ? SSC MTS 06/09/2023 (2nd Shift) ,"['(a) Bade Ghulam Ali Khan ', '(b) Mavelikkara Prabhakara Varma ', '(c) Sampagodu Vighnaraja ', '(d) Sai Vignesh ']",(a) Bade Ghulam Ali Khan ,"Sol.175.(a) Bade Ghulam Ali Khan (from the Patiala gharana). Awards : Padma Bhushan (1962), Sangeet Natak Akademi Award (1962). Mavelikkara Prabhakara Varma was an Indian carnatic singer and teacher. Sampagodu S. Vighnaraja is an Indian Carnatic music v ocalist, flutist and music composer. Sai Vignesh is an Indian Carnatic vocalist, playback singer, and musician in Tamil, Telugu and Kannada music and cinema."
 Q.176. Bharati Shivaji and Kanak Rele are exponents of _______ . SSC MTS 06/09/2023 (2nd Shift) ,"['(a) Manipuri ', '(b) Mohiniyattam ', '(c) Kathak ', '(d) Odissi ']",(b) Mohiniyattam ,"Sol.176.(b) Mohiniyattam (Kerala) . Bharati Shivaji (Awards: Padma Shri- 2004). Kanak Rele (Awards: Padma Shri -1990, Padma Bhushan- 2013)."
 Q.177. Pandit Janki Prasad was associated with which of the following Gharanas of Kathak? SSC MTS 08/09/2023 (1st Shift) ,"['(a) Banaras ', '(b) Raigarh ', '(c) Jaipur ', '(d) Lucknow ']",(a) Banaras ,"Sol.177.(a) Banaras. Gharanas of Kathak: Lucknow G harana (Founded by Ishwari Prasad) - Wajid Ali Shah, Lachhu Maharaj, Shambhu Maharaj. Jaipur Gharana (founded by Bhanu Ji Maharaj) - Sunder Prasad, Puru Dadheech, Mangala Bhatt. Banaras Gharana (Founded by Janakiprasad) - Sitara Devi, Jitendra Maharaj, Kamalini Asthana and Nalini Asthana. Raigarh Gharana (Founder - Raja Chakradhar Singh): Exponents - Kartik Ram, Pt. Kalyan Das Mahant, Shree Firtu Maharaj and Pt. Barman Lal."
 Q.178. Manna Dey was a famous personality of India in the field of _______. SSC MTS 08/09/2023 (2nd Shift) ,"['(a) Science ', '(b) Games ', '(c) Politics ', '(d) Music ']",(d) Music ,"Sol.178.(d) Music. Manna Dey : Indian playback singer. He belonged to the Bhendibazaar Gharana and was trained under Ustad Aman Ali Khan. Awards - Padma Bhushan (2005), Padma Shri (1971), Dadasaheb Phalke Award (2007)."
 Q.179. _________ was a star of t he Kathak dance form described as ‘Nritya Samragini’ (the empress of dance) by Rabindranath Tagore. SSC MTS 08/09/2023 (2nd Shift) ,"['(a) Sitara Devi ', '(b) Rukmini Devi Arundale ', '(c) Mrinalini Sarabhai ', '(d) Mallika Sarabhai ']",(a) Sitara Devi ,"Sol.179.(a) Sitara Devi (Queen of Kathak) - She studied under the three great masters of the Lucknow gharana- Achchan Maharaj, Lachhu Maharaj and Shambhu Maharaj."
" Q.180. Who is the renowned kathak dancer, student of 'Pandit Birju Maharaj' and also served as an officer with Indian Audit and Accounts Services? SSC MTS 11/09/2023 (1st Shift) ","['(a) Sonal Mansingh ', '(b) Guru Bipin Singh ', '(c) Shovana Narayan ', '(d) Padma Subrahmanyam ']",(c) Shovana Narayan ,"Sol.180.(c) Shovana Narayan. Her Awards - Padma Shri (1992), Sangeet Natak Akademi Award (1999)."
 Q.181. In which Indian musician's name did the state of Massachusetts in the USA declare April 20th in 1984 as a day in his name? SSC MTS 11/09/2023 (2nd Shift) ,"['(a) Brij Narayan ', '(b) Ali Akbar Khan ', '(c) Rajeev Taranath ', '(d) Amjad Ali Khan ']",(d) Amjad Ali Khan ,"Sol.181.(d) Amjad Ali Khan (sarod player). His Awards : Padma Shri (1975), Padma Bhushan (1991), Padma Vibhushan (2001). Other Sarod Artists :- Ali Akbar Khan, Rajeev Taranath, Brij Narayan, Gurdev Singh, Hafiz Ali Khan and Radhika Mohan Maitra. Instruments and their Players : Sitar (Ravi Shankar, Vilayat Khan). Tabla (Alla Rakha, Zakir Hussain, Ahmed Jan Thirkawa)."
 Q.182. Who among the following singers is from Andhra Pradesh ? SSC MTS 11/09/2023 (3rd Shift) ,"['(a) Usha Uthup ', '(b) Asha Bhosle ', '(c) Alka Yagnik ', '(d) S Janaki ']",(d) S Janaki ,"Sol.182.(d) S Janaki. Famous singers of Andhra Pradesh: Puvvula Suri Babu, M. Balamuralikrishna, R. Balasaraswathi Devi, S. P. Balasubrahmanyam, G. Anand, Mohana Bhogaraju. Usha Uthup (Chennai, Tamil Nadu), Asha Bhosle (Maharashtra), Alka Yagnik (Kolkata, West Bengal)."
 Q.183. Which of the following playback singers of India received the Padma Shri in 2009 and Padma Bhushan in 2016 ? SSC MTS 12/09/2023 (2nd Shift) ,"['(a) Sonu Nigam ', '(b) Abhijit Bhattacharya ', '(c) Kumar Sanu Bhattacharjee ', '(d) Udit Narayan Jha ']",(d) Udit Narayan Jha ,"Sol.183.(d) Udit Narayan Jha. Other Playback Singers and their Awards: Sonu Nigam (Padma Shri, 2022). Kumar Sanu Bhattacharjee: Padma Shri (2009)."
 Q.184. The Padma Shri awardee (2016) Gulabo Sapera is known as the Queen of ________ dance. SSC MTS 12/09/2023 (3rd Shift) ,"['(a) Chari ', '(b) Bhavai ', '(c) Kalbeliya ', '(d) Kacchi Ghodi ']",(c) Kalbeliya ,Sol.184.(c) Kalbelia (‘ Sapera Dance’ or ‘Snake Charmer Dance’ ) . This dance is particularly performed by a Rajasthani tribe called 'Kalbelia'. Songs and dances are an expression of the Kalbelia community’s traditional way of l ife. I t was included in UNESCO’s List of Intangible Cultural Heritage in 2010.
 Q.185. Who among the following is the Indian classical dancer who masters both Bharatanatyam and Odissi dancing style? SSC MTS 13/09/2023 (1st Shift) ,"['(a) Shovana Narayan ', '(b) Guru Bipin Singh ', '(c) Padma Subrahmanayam ', '(d) Sonal Mansingh ']",(d) Sonal Mansingh ,"Sol.185.(d) Sonal Mansingh received Padma Bhushan (1992), Padma Vibhushan (2003). Indian Classical Dancers : Bharatanatyam - Padma Subrahmanayam, Yamini Krishnamurthy, T. Balasaraswati, Shanta Rao. Odissi - Kelucharan Mohapatra, Mayadhar Raut, Ranjana Gauhar, Sharmila Biswas, Sujata Mohapatra. Kathak - Shovana Narayan, Shambhu Maharaj. Manipuri - Guru Bipin Singh."
" Q.186. Deba Prasad Das, Pankaj Charan Das and Gangadhar Pradhan are associated with which of the following dance forms ? SSC MTS 13/09/2023 (2nd Shift) ","['(a) Odissi ', '(b) Bharatanatyam ', '(c) Manipuri ', '(d) Kathak ']",(a) Odissi ,"Sol.186.(a) Odissi - Classical dance forms of Odisha. Its dance theoretical base traces back to ‘Natya Shastra’ of Bharatamuni. Some other exponents of Odissi: Kelucharan Mohapatra, Jhelum Paranjape, Mayadhar Raut, Leana Citaristi (Odissi and Chhau dancer) and Myrla Barvie."
 Q.187. Bhanu Ji is associated with which of the following Gharanas of Kathak? SSC MTS 13/09/2023 (2nd Shift) ,"['(a) Lucknow ', '(b) Raigarh ', '(c) Banaras ', '(d) Jaipur ']",(d) Jaipur ,"Sol.187.(d) Jaipur Gharana of Kathak was conceived by Bhanu Ji Maharaj. Exponents of Jaipur gharana: Chunnilal Prasad, Kundan Lal Gangani, Sunder Prasad, Mangala Bhat."
" Q.188. Who is the first female classical dancer in Indian history to be nominated as a Member of Rajya Sabha, the upper house of the Parliament of India? SSC MTS 13/09/2023 (2nd Shift) ","['(a) Mukti Mohan ', '(b) Shobha Naidu ', '(c) Sanjukta Panigrahi ', '(d) Rukmani Devi Arundale ']",(d) Rukmani Devi Arundale ,"Sol.188.(d) Rukmani Devi Arundale was an Indian classical dancer of ‘Bharatnatyam’ and founded the Kalakshetra Foundation in Madras. She was awarded with Padma Bhushan in 1956, Kalidas Samman (1984), Sangeet Natak Akademi Award (1957) and Prani Mitra Award in 1968."
 Q.189. Which of the following music directors is known as 'Mozart of Madras'? SSC MTS 13/09/2023 (2nd Shift) ,"['(a) AR Rahman ', '(b) Madan Mohan ', '(c) RD Burman ', '(d) Himesh Reshammiya ']",(a) AR Rahman ,"Sol.189.(a) AR Rahman was born in 1967 in Madras ( Tamil Nadu). His Awards: Padma Bhushan (2010), Padma Shri (2000); Two Oscar Awards (2009), BAFTA Awards (2009), Golden Globe (2009) and Two Grammy Awards (2010)."
" Q.190. Rohini Bhate, Pandit Munnalal Shukla, Kumudini Lakhia and Uma Sharma are famous exponents of which of the following classical dance forms? SSC MTS 13/09/2023 (3rd Shift) ","['(a) Bharatanatyam ', '(b) Kathakali ', '(c) Kathak ', '(d) Kuchipudi ']",(c) Kathak ,Sol.190.(c) Kathak.
" Q.191. The four Nattuvanars namely Ponaiyah, Vadivelu, Sivanandam and Chinnaiya, who are renowned as Tanjaore Bandhu shaped up the modern day _________. SSC MTS 14/09/2023 (2nd Shift) ","['(a) Bharatanatyam ', '(b) Kuchipudi ', '(c) Kodiattam ', '(d) Kathakali ']",(a) Bharatanatyam ,Sol.191.(a) Bharatanatyam. The term ‘Nattuvanar’ means dance teacher.
 Q.192. Which of the following Indian musicians was called 'Mallika-e-Ghazal' ? SSC MTS 14/09/2023 (2nd Shift) ,"['(a) Prabha Bharti ', '(b) Begum Akhtar ', '(c) Chitra Singh ', '(d) Farida Khanum ']",(b) Begum Akhtar ,"Sol.192.(b) Begum Akhtar: Awards - Padma Shri (1968), Sangeet Natak Akademi Award (1972), Padma Bhushan (posthumously) - 1975."
 Q.193. T he efforts of Malayalam poet Vallathol Narayana Menon and dancer and guru Kalyanikutty Amma brought back and gave a new life to the dance form _______________ . SSC MTS 14/09/2023 (3rd Shift) ,"['(a) Bharatanatyam ', '(b) Kuchipudi ', '(c) Mohiniyattam ', '(d) Kathakali ']",(c) Mohiniyattam ,"Sol.193.(c) Mohiniyattam . Dance and their Exponents : Mohiniyattam (Kerala) - Sunanda Nair, Jayaprabha Menon, P allavi Krishnan. Bharatanatyam (Tamil Nadu) - Mrinalini Sarabhai, Rukmini Devi Arundale, Padma Subrahmanyam, Yamini Krishnamurthy. Kuchipudi (Andhra Pradesh) - Raja and Radha Reddy, Lakshmi Narayn Shastri, Swapana Sundari. Kathakali (Kerala) - Kalamandalam Gopi, Kalamandalam Krishna Prasad, Kottakal Sivaraman, Kalamandalam Ramankutty Nair."
" Q.194. Who was the music director of the famous song ""Aye Mere Watan Ke Logon"" sung by Lata Mangeshkar? SSC MTS 14/09/2023 (3rd Shift) ","['(a) Kishore Kumar ', '(b) Rajesh Roshan ', '(c) C Ramchandra ', '(d) Anand Raaj Anand ']",(c) C Ramchandra ,"Sol.194.(c) C Ramchandra. Deshbhaki songs and their singers : Aisa Desh hai mera (Lata Mangeskar), Mera Rang De Basanti Chola (Udit Narayan), Yeh Desh hai veer jawano ka (Mohammad Rafi), Teri Mitti (B Praak), Sandese Aate hain (Sonu Nigam), I Love my India (Hariharan), Mera Mulk Mera Desh (Aditya Narayan and Kumar Sanu), Mere Desh ki Dharti (Mahendra Kapoor)."
 Q.195. Which actress-cum dancer was honoured with the Padma Bhushan award in 2011 ? SSC CHSL 02/08/2023 (3rd shift) ,"['(a) Hema Malini ', '(b) Waheeda Rehman ', '(c) Meena Kumari ', '(d) Rekha ']",(b) Waheeda Rehman ,"Sol.195.(b) Waheeda Rehman. Other Awards : Filmfare Award f or B est Actress (1969), Filmfare Lifetime Achievement Award (1995), Madhya Pradesh government's National Kishore Kumar Samman (2020). Q.196 . Sutapa Talukdar is associated with which Indian Classical dance form ? SSC CHSL 03/08/2023 (1st shift) (a) Kuchipudi (b) Odissi (c) Bharatanatyam (d) Mohiniyattam Sol.196.(b) Odissi. Sutapa Talukdar Awards - Sangeet Natak Akademi Awards (2019)."
 Q.197. Who among the following personalities is known as the ‘Queen of Carnatic Music’? SSC CHSL 03/08/2023 (3rd shift) ,"['(a) MS Subbulakshmi ', '(b) Vijaya Rajendran ', '(c) Kavita Krishnamoorti ', '(d) Lata Mangeshkar ']",(a) MS Subbulakshmi ,"Sol.197.(a) MS Subbulakshmi. An Indian Carnatic singer from Tamil Nadu. She was the first musician to be awarded the Bharat Ratna (1998). Other Awards: Padma Vibhushan (1975), Padma Bhushan (1954), Sangeet Natak Akademi Award (1956), Ramon Magsaysay Award (often considered Asia's Nobel Prize) (1974), Kalidas Samman (1988), Indira Gandhi Award for National Integration (1990), Sangeetha Kalanidhi (1968)."
 Q.198. Who among the following is a famous music director? SSC CHSL 03/08/2023 (4th shift) ,"['(a) Khayyam ', '(b) Sameer ', '(c) Anjaan ', '(d) Kaifi Azmi ']",(a) Khayyam ,Sol.198.(a) Khayyam (Mohammed Z ahur Khayyam Hashmi) was a famous music director in Hindi cinema. Award - Padma Bhushan (2011) . Sameer was a lyricist. Anjaan was an Indian lyricist. Kaifi Azmi was a poet.
 Q.199. Talat Aziz is primarily a ___________singer. SSC CHSL 09/08/2023 (1st shift) ,"['(a) Hindustani Classical ', '(b) Carnatic Classical ', '(c) Ghazal ', '(d) Folk ']",(c) Ghazal ,"Sol.199.(c) Ghazal. Musical genres and singers: Ghazal - Jagjit Singh (King of Ghazals), Hariharan, Pankaj Udhas, Bhupinder Singh; Hindustani Classical - Ananda Shankar, Tansen. Carnatic Classical - M. S. Subbulakshmi, Aruna Sairam, M. Balamuralikrishna. Folk - Swaroop Khan, Sharda Sinha, Kailash Kher."
 Q.200. Who among the following personalities is an award winning Bhojpuri folk singer? SSC CHSL 09/08/2023 (2nd shift) ,"['(a) Ila Arun ', '(b) Rabbi Shergill ', '(c) Malini Awasthi ', '(d) Papon ']",(c) Malini Awasthi ,"Sol.200.(c) Malini Awasthi - An Indian folk singer who sings in Bhojpuri, Awadhi/Audhi, and Hindi languages. Award - Padma Shri (2016). Ila Arun is an Indian film actress, music composer and singer. Rabbi Shergill is a Punjabi folk singer. Papon is an Assamese folk singer."
 Q.201. Kottakkal Nandakumaran Nair is a Sangeet Natak Akademi 2019 Awardee for his contribution to ________. SSC CHSL 09/08/2023 (3rd shift) ,"['(a) Bharatanatyam ', '(b) Contemporary ', '(c) Kathakali ', '(d) Odissi ']",(c) Kathakali ,Sol.201.(c) Kathakali (Classical Indian dance of Kerala). Kottakal Nandakumaran Nair - He is famous for his ‘Kathi’ Veshas and has skill in enacting ‘Pacha’ and ‘Minukku’ veshas.
 Q.202. Who among the following personalities won the Sangeet Natak Akademi Award 2021 for contribution to Manipuri Dance? SSC CHSL 10/08/2023 (1st shift) ,"['(a) Bhuvan Kumar ', '(b) Thokchom Ibemubi Devi ', '(c) Sruti Bandopadhyay ', '(d) Kumkum Dhar ']",(b) Thokchom Ibemubi Devi ,"Sol.202.(b) Thokchom Ibemubi Devi. The Manipuri Dance, also referred to as the Manipuri Raas Leela, is anchored in the Vaishnava faith of the Meiteis. The four Jhaveri sisters (Nayana, Ranjana, Suverna and Darshana) are classical Manipuri dancers. Bhuvan Kumar (Chhau Dancer)"
 Q.203. Asghari Bai is primarily remembered for her contribution to which of the following genres of music? SSC CHSL 10/08/2023 (2nd shift) ,"['(a) Folk ', '(b) Carnatic ', '(c) Dhrupad ', '(d) Ghazal ']",(c) Dhrupad ,"Sol.203.(c) Dhrupad. Awards of Asghari Bai - Padma Shri (1990), Sangeet Natak Akademi (1986). Other Dhrupad Artists: Ramakant Gundecha, Umakant Gundecha, Zia Fariddudin Dagar, Pelva Naik, Pandit Ram K umar Mallick, Mukund Dev Sahoo, Uday Bhawalkar."
 Q.204. Who among the following personalities was awarded the Sangeet Natak Akademi Award 2020 for his/her contribution to contemporary dance? SSC CHSL 10/08/2023 (3rd shift) ,"['(a) Bhushan Lakandri ', '(b) Sruti Bandopadhyay ', '(c) Bickram Ghosh ', '(d) Sumitra Guha ']",(a) Bhushan Lakandri ,"Sol.204.(a) Bhushan Lakandri . Sangeet Natak Akademi Award: First Awarded - 1952. Awarded for - Performing arts in India. Organiser - Ministry of Culture, Government of India. Headquarters - New Delhi."
 Q.205. Who is called the father of the modern Indian dance ? SSC CHSL 10/08/2023 (4th shift) ,"['(a) Uday Shankar ', '(b) Ambui Singh ', '(c) CV Chandrasekhar ', '(d) Raja Reddy ']",(a) Uday Shankar ,Sol.205.(a) Uday Shankar. A proponent of the fusion style of dance. His dance - 'Hi-dance’ (later renamed it to ‘Creative dance'). Awards - Padma Vibhushan (1971).
 Q.206. Who among the following personalities is associated with synthesising classical and modern Indian dance through a theatre group called Ranga Sri Little Ballet Troupe ? SSC CHSL 11/08/2023 (3rd shift) ,"['(a) Guru Bipin Singh ', '(b) Pandit Birju Maharaj ', '(c) Shanti Bardhan ', '(d) Remo Fernandes ']",(c) Shanti Bardhan ,"Sol.206.(c) Shanti Bardhan - A junior colleague of Uday Shankar, produced some of the most imaginative dance -dramas of the 20th century. He produced Ramayana, in which the actors moved and danced like puppets."
 Q.207. Subha Mudgal is famous for which of the following music forms? SSC CHSL 14/08/2023 (3rd shift) ,"['(a) Carnatic music ', '(b) Reggae music ', '(c) Hip hop music ', '(d) Hindustani music ']",(d) Hindustani music ,"Sol.207.(d) Hindustani music. Subha Mudgal: Awards - Padma Shri (2000), Rajiv Gandhi National Sadbhavana Award (2016). Major exponents of Hindustani Music : Allauddin Khan, Vilayat Khan, Bismillah Khan, Bhimsen Joshi, Pandit Jasraj, Ravi Shankar, Hariprasad Chaurasia, Zakir Hussain, Shivkumar Sharma, Ali Akbar Khan. Carnatic Musicians : Aruna Sairam, M. S. Subbulakshmi, Lalgudi Jayaraman."
 Q.208. Who among the following personalities coined the term 'Odissi' for Odisha's classical dance? SSC CHSL 14/08/2023 (4th shift) ,"['(a) Kabichandra Kalicharan Patnaik ', '(b) Kelucharan Mohapatra ', '(c) Raja Rammohan Roy ', '(d) Rabindranath Tagore ']",(a) Kabichandra Kalicharan Patnaik ,"Sol.208.(a) Kabichandra Kalicharan Patnaik . His Contribution was i n the field of Odissi music, Odissi dance and Odia theatre. Some of his major published works: Kalanka Bhanjana, Milana Madhuri, Daridrya Bhanjana."
 Q.209. Padma Bhushan Kumari Kamala is associated with which Indian dance? SSC CHSL 14/08/2023 (4th shift) ,"['(a) Kathakali ', '(b) Kathak ', '(c) Odissi ', '(d) Kuchipudi ']",(b) Kathak ,"Sol.209.(b) Kathak. Kumari Kamala (also known as Kamala Lakshman) was invited to perform for Queen Elizabeth II during her coronation festivities in 1953. Awards: Kalaimamani (1967), Padma Bhushan (1970). She is a preeminent artist of the Vazhuvoor tradition of the dance."
 Q.210. Who among the following personalities is a professional Kuchipudi Dancer? SSC CHSL 17/08/2023 (4th shift) ,"['(a) Radha Sridhar ', '(b) Surupa Sen ', '(c) Anupama Hoskere ', '(d) Kaushalya Reddy ']",(d) Kaushalya Reddy ,"Sol.210.(d) Kaushalya Reddy . Famous Kuchipudi Dancers: Bhavana Reddy, Yamini Reddy, Vempati Chinna Satyam, Manju Bhargavi."
" Q.211. In 2018, Google Doodle celebrated the 100th birthday of Mrinalini Sarabhai. She is an exponent of which of the following dance forms? SSC CGL 14/07/2023 (1st shift) ","['(a) Bharatanatyam and Kathakali ', '(b) Odissi and Kathak ', '(c) Kuchipudi and Bharatanatyam ', '(d) Yakshagana ']",(a) Bharatanatyam and Kathakali ,"Sol.211.(a) Bharatanatyam and Kathakali. Awards of Mrinalini Sarabhai - Padma Shri (1965), Padma Bhushan (1992), Sangeet Natak Akademi Award (1970), Dhirubhai Thakar Savyasachi Saraswat Award (2014), Sangeet Natak Akademi Fellowship (1994). She was t he founder of Darpana Academy of Performing Arts (1949)."
" Q.212. Guru Bipin Singh, a Nrityacharya awardee, Sangeet Natak Akademi awardee and Kalidas Samman awardee, was renowned for promoting which classical dance form? SSC CGL 14/07/2023 (2nd shift) ","['(a) Manipuri ', '(b) Kuchipudi ', '(c) Odissi ', '(d) Kathak ']",(a) Manipuri ,"Sol.212.(a) Manipuri. Awards of Guru Bipin Singh - Sangeet Natak Akademi Award (1966), Kalidas Samman (1989), Title of Hanjaba by the Maharaja of Manipur. Famous Dancers : Manipuri - Yumlembam Gambhini Devi, Darshana Jhaveri, Nirmala Mehta."
 Q.213. Urmila Satyanarayanan is an exponent of w hich I ndian classical dance form ? SSC CGL 14/07/2023 (3rd shift) ,"['(a) Bharatanatyam ', '(b) Kathak ', '(c) Manipuri ', '(d) Sattriya ']",(a) Bharatanatyam ,"Sol.213.(a) Bharatanatyam. Urmila Satyanarayanan (Tamil Nadu) - Awards: Kalaimamani award (1997), Nritya Choodamani (2001)."
 Q.214. Which of the given personalities is NOT associated with Carnatic Music? SSC CGL 14/07/2023 (4th shift) ,"['(a) Kalyani Varadarajan ', '(b) MS Subbulakshmi ', '(c) Vishnu Narayan Bhatkhande ', '(d) Subramania Bharathiyar ']",(c) Vishnu Narayan Bhatkhande ,"Sol.214.(c) Vishnu Narayan Bhatkhande - He was related to Hindustani classical music. Other personalities related to C arnatic music - Purandaradasa (Father of Carnatic music), Kanaka Dasa, Muthu Thandavar, Tyagaraja, Muthuswami Dikshitar, Syama Sastri, Aruna Sairam, Semmangudi Srinivasa Iyer, Lalgudi Jayaraman."
 Q.215. Who was hailed as a resident dancer of Tirumala Tirupati Devasthanam for her unique c ontribution to the promotion of classical dance forms? SSC CGL 17/07/2023 (2nd shift) ,"['(a) Uma Sharma ', '(b) Rukmini Devi ', '(c) Yamini Krishnamurthy ', '(d) Ragini Devi ']",(c) Yamini Krishnamurthy ,"Sol.215.(c) Yamini Krishnamurthy. She is an Indian dancer of Bharatanatyam and Kuchipudi, recognised as “Asthana Nartaki” of the Tirumala Tirupati Devasthanam. Awards - Padma Shri (1968), Padma Bhushan (2001) and Padma Vibhushan (2016). Uma Sharma (Kathak): Awards - Padma Shri (1973), Padma Bhushan (2001)."
 Q.216. Satyaram Reang received the Padma Shri for promoting the Hojagiri dance form. He belongs to which of the following states? SSC CGL 17/07/2023 (3rd shift) ,"['(a) Sikkim ', '(b) Manipur ', '(c) Assam ', '(d) Tripura ']",(d) Tripura ,"Sol.216.(d) Tripura . His Awards - Padma Shri (2021), Sangeet Natak Akademi Award (1986), Hojagiri dance (Reang community)."
 Q.217. Who among the following Indian classical tabla players was called 'Abbaji'? He collaborated with American jazz drummer Buddy Rich to create a music album in 1968 ? SSC CGL 19/07/2023 (1st shift) ,"['(a) Taufiq Qureshi ', '(b) Zakir Hussain ', '(c) Fazal Qureshi ', '(d) Alla Rakha ']",(d) Alla Rakha ,Sol.217.(d) Alla Rakha . He belongs to Punjab Gharana. Awards: Padma Shri (1977) and Sangeet Natak Academy Award (1982).
 Q.218. Who among the following personalities is associated with the musical instrument Mandolin? SSC CGL 19/07/2023 (4th shift) ,"['(a) Brij Bhushan Kabra ', '(b) Vishwa Mohan Bhat ', '(c) U Srinivas ', '(d) MS Gopalkrishnan ']",(c) U Srinivas ,"Sol.218.(c) U Srinivas (Uppalapu Srinivas) - He was an Indian mandolin player in Carnatic classical music. Awards: Padma Shri (1998), Sangeet Natak Akademi Award (2009)."
 Q.219. Who among the following Kathak dancers of India founded the KADAMB Centre for Dance in 1964? SSC CGL 20/07/2023 (1st shift) ,"['(a) Shovana Narayan ', '(b) Sitara Devi ', '(c) Rohini Bhate ', '(d) Kumudini Lakhia ']",(d) Kumudini Lakhia ,"Sol.219.(d) Kumudini Lakhia: Award - Padma Shri (1987), Padma Bhushan (2010), Sangeet Natak Akademi Award (1982), Kalidas Samman (2002-03)."
 Q.220. Shivaputra Siddaramaiah Komkali math is the original name of which of t he following Indian classical singers? SSC CGL 21/07/2023 (1st shift) ,"['(a) Pandit Omkarnath Thakur ', '(b) Pandit Kumar Gandharva ', '(c) Pandit Jasraj ', '(d) Pandit Dinkar Kaikini ']",(b) Pandit Kumar Gandharva ,Sol.220.(b) Pandit Kumar Gandharva. Awards - Padma Vibhushan (1990). Pandit Jasraj (Rasraj) - Mewati Gharana.
 Q.221. Pandit Kishan Maharaj of B enaras Gharana was a __________ player. SSC CGL 21/07/2023 (2nd shift) ,"['(a) santoor ', '(b) flute ', '(c) sarangi ', '(d) tabla ']",(d) tabla ,"Sol.221.(d) Tabla . Awards of Kishan Maharaj - Padma Shri (1973), Padma Vibhushan (2002)."
" Q.222. V Satyanarayana Sarma, a Padma Shri awardee, was recognised for which of the following dance forms? SSC CGL 21/07/2023 (2nd shift) ","['(a) Odissi ', '(b) Bharatanatyam ', '(c) Kathak ', '(d) Kuchipudi ']",(d) Kuchipudi ,"Sol.222.(d) Kuchipudi. Awards : Sangeet Natak Akademi Award (1961), Padma Shri (1970), Sangeet Natak Akademi Ratna (1967), Kalidas Samman (1988). Famous Dancers of Kuchipudi - Indrani Bajpai, Yamini Krishnamurthy, Lakshmi Narayn Shastri."
" Q.223. Padma Shri awardee, Darshana Jhaveri is a_________dancer of India. SSC CGL 21/07/2023 (3rd shift) ","['(a) Kathakali ', '(b) Bharatanatyam ', '(c) Kathak ', '(d) Manipuri ']",(d) Manipuri ,"Sol.223.(d) Manipuri. Darshana Jhaveri is the youngest of t he four Jhaveri sisters (Nayana, Ranjana, Suverna, a nd Darshana). She is one of the founders of the Manipuri Narthanalaya e stablished in 1972. Awards: Sangeet Natak Akademi Award (1996), Padma Shri (2002)."
 Q.224. Ustad Hassu Khan was o ne of t he founders of which of the following Gharanas of music? SSC CGL 24/07/2023 (2nd shift) ,"['(a) Rampur ', '(b) Agra ', '(c) Gwalior ', '(d) Patiala ']",(c) Gwalior ,"Sol.224.(c) Gwalior Gharana: Oldest khayal gharana . Singers - Vishnu Digambar Paluskar, Nisaar Husain Khan, Ulhas Kashaalkar. Gharanas and their founders: Rampur - Ustad Inayat Hussain Khan, Agra - Hajisujan Khan, Kirana - Abdul Karim Khan."
 Q.225. Ramkrishna Talukdar received the Sangeet Natak Akademi Award in 2018 for his contribution to the Sattriya dance form. To which state does this dance form belong? SSC CGL 24/07/2023 (3rd shift) ,"['(a) West Bengal ', '(b) Assam ', '(c) Meghalaya ', '(d) Jharkhand ']",(b) Assam ,"Sol.225.(b) Assam. Ramkrishna Talukdar : Awards - Asom Gaurav, Sangeet Jyoti Award, Nritya Ratna, Kala Gaurav. It was given the status of a classical dance in 2000 by the Sangeet Natak Akademi."
 Q.226. In which of the following cities of British India was Lata Mangeshkar born ? SSC CGL 24/07/2023 (4th shift) ,"['(a) Bombay ', '(b) Calcutta ', '(c) Lucknow ', '(d) Indore ']",(d) Indore ,"Sol.226.(d) Indore. Lata Mangeshkar - She was India’s playback singer and music composer. Awards: Padma Bhushan (1969), Padma Vibhushan (1999) and Bharat Ratna (2001), Maharashtra Bhushan Award (1997), Dadasaheb Phalke Award (1989). Titles: ""Queen of Melody” and ""Voice of the Millennium”. First Song - ‘Aayega aane wala’ (1942, Mahal)."
