question,options,answer,solution
 Q.733. Given here are the sex ratios of some states of India according to the Census of India 2011. Match the following pairs correctly. States Females per 1000 males 1.Goa a. 996 2.Tamil Nadu b. 979 3. Manipur c. 985 4. Odisha d. 973 Graduate Level 01/08/2022 ( Shift - 4 ) ,"['(a) 1-b, 2-c, 3-a, 4-d ', '(b) 1-b, 2-a, 3-c, 4-d ', '(c) 1-a, 2-b, 3-c, 4-d ', '(d) 1-d, 2-a, 3-c, 4-b ']","(d) 1-d, 2-a, 3-c, 4-b ","Sol.733.(d) 1-d, 2-a, 3-c, 4-b."
 Q.734. Why is there low population growth in a society that is underdeveloped and technologically backward? SSC MTS 06/07/2022 (Afternoon) ,"['(a) Because both death rate and birth rate are high ', '(b) Because both death rate and birth rate are low ', '(c) Because such countries usually have strict government policies related to population growth ', '(d) Because people migrate from underdeveloped countries ']",(a) Because both death rate and birth rate are high ,"Sol.734.(a) The first stage is that of low population growth in society because both the death rate and the birth rate are very high so the difference between the two (or the net growth rate) is low. Stage II (Higher than death rate), Stage III (Low birth rate; Curves of both death and birth rate get closer; Population growth rate- Very low), and Stage IV (Birth rate curve further dips, more than the death rate curve; Net population goes down)."
" Q.735. As per the 2011 census of India, population density of which of the following states was less than 100 people per square kilometer? SSC MTS 07/07/2022 (Morning) ","['(a) Himachal Pradesh ', '(b) Rajasthan ', '(c) Sikkim ', '(d) Tripura ']",(c) Sikkim ,Sol.735.(c) Sikkim. Five least density (less than 100 per square km) p opulated states/UTs of India: Arunachal Pradesh (17); Andaman and Nicobar Island (46); Mizoram (52); Jammu and Kashmir (56); Sikkim (86).
" Q.736. According to the Socio-Economic Census 2015, which s tate has the largest population of households with ‘destitute / living on alms’? SSC MTS 13/07/2022 (Evening) ","['(a) Chhattisgarh ', '(b) Bihar ', '(c) Tamil Nadu ', '(d) Odisha ']",(d) Odisha ,Sol.736.(d) Odisha. Socio-Economic Census 2015 is a study of the socio-economic status of r ural and urban h ouseholds and allows the ranking of households based on predefined parameters.
 Q.737. The first census of Independent India was conducted in ______. SSC MTS 14/07/2022 (Evening) ,"['(a) 1956 ', '(b) 1953 ', '(c) 1951 ', '(d) 1948 ']",(c) 1951 ,"Sol.737.(c) 1951. The first Census of Independent India began on 9 February 1951 . As per the 1951 Census literacy rate - 18.33% (Male - 27.16, Female - 8.86). The last census was taken in 2011. The 16th National Census (8th National census after independence, 2021 Census) earlier scheduled to be held in the year 2022 has been further pushed to 2023-24."
" Q.738. According to the Census 2011, which of the following is the third-lowest state in terms of literacy rate ? SSC MTS 15/07/2022 (Evening) ","['(a) Bihar ', '(b) Madhya Pradesh ', '(c) Rajasthan ', '(d) Sikkim ']",(c) Rajasthan ,"Sol.738.(c) Rajasthan. According to the 2011 Census, States having the least literacy rate are Bihar (61.80%), Arunachal Pradesh (65.38%), Rajasthan (66.11%), and so on. The highest literacy rate is in Kerala (94%)."
 Q.739. Half of India’s population lives in just five states. Which of the following is one of those states? SSC MTS 19/07/2022 (Morning) ,"['(a) Uttarakhand ', '(b) Kerala ', '(c) Gujarat ', '(d) West Bengal ']",(d) West Bengal ,"Sol.739.(d) West Bengal. As per 2011 Census, five states - Uttar Pradesh, Maharashtra, Bihar, West Bengal, and Andhra Pradesh."
 Q.740. The number of deaths per thousand persons in a year is known as ______. SSC MTS 19/07/2022 (Afternoon) ,"['(a) gross reproduction rate ', '(b) crude rate ', '(c) birth rate ', '(d) death rate ']",(d) death rate ,"Sol.740.(d) Death rate . The gross reproduction rate (GRR) is the average number of daughters a woman would have if she survived all of her childbearing years, which is roughly to the age of 45, subject to the age-specific fertility rate and sex ratio at birth throughout that period."
" Q.741. As per the 2011 Census, arrange the following languages in descending order of Speakers strength: Marathi, Hindi, Maithili. SSC MTS 20/07/2022 (Afternoon) ","['(a) Marathi, Hindi, Maithili ', '(b) Marathi, Maithili, Hindi ', '(c) Hindi, Maithili, Marathi ', '(d) Hindi, Marathi, Maithili ']","(d) Hindi, Marathi, Maithili ","Sol.741.(d) Hindi, Marathi, Maithili. Languages in the descending order of their speakers in India: Hindi, Bengali, Marathi, Telugu, Tamil, Urdu, Kannada, Odia, Malayalam, Punjabi, Assamese, English, and so on."
 Q.742. Growth rate of population refers to the: SSC MTS 26/07/2022 (Morning) ,"['(a) difference between birth rate and GDP ', '(b) addition of birth rate and death rate ', '(c) difference between birth rate and death rate ', '(d) difference between death rate and GDP ']",(c) difference between birth rate and death rate ,Sol.742.(c) Population growth rate is the change in the number of i ndividuals over a specific period of time. The rate of population growth is the rate of natural increase combined with the effects of migration.
 Q.743. The distribution of the population according to different types of occupation is known as __________. SSC MTS 26/07/2022 (Afternoon) ,"['(a) occupational structure ', '(b) age composition ', '(c) adolescent population ', '(d) Migration ']",(a) occupational structure ,"Sol.743.(a) Occupational structure refers to the aggregate distribution of the population according to different occupations in society, defined by skill level, and economic status. The age composition refers to the number of people in different age groups in a country."
 Q.744. Which period in India is referred to as a steady population growth period? SSC CHSL 9/06/2022(Morning) ,"['(a) 1921-1951 ', '(b) 1921-1941 ', '(c) 1921-1961 ', '(d) 1921-1931 ']",(a) 1921-1951 ,"Sol.744.(a) 1921-1951. Four phases of population growth in India: Stagnant population (1901-1921), Steady growth stage (1921-1951), Rapid growth stage (1951- 1981) and high growth with definite signs of slowing down (1981-2011)."
 Q.745. What is the percentage of rural child population to the total child population of the country in India as per Provisional Population Totals of Census 2011? SSC CGL 11/04/2022(Afternoon) ,"['(a) 74.05 % ', '(b) 79.03% ', '(c) 62.45% ', '(d) 55.23% ']",(a) 74.05 % ,"Sol.745.(a) 74.05% . As per the Provisional Population Totals of Census 2011, the total population of India was 1210.2 million. Of this, the rural population stands at 833.1 million and the urban population at 377.1 million."
 Q.746. The number of deaths during the first 28 completed days of life p er 1000 live births in a given year or period is defined as ______. SSC CGL 11/04/2022(Evening ) ,"['(a) neonatal mortality rate ', '(b) age-specific mortality rate ', '(c) crude mortality rate ', '(d) infant mortality rate ']",(a) neonatal mortality rate ,"Sol.746.(a) neonatal mortality rate . An age-specific mortality rate is a mortality rate limited to a particular age group. The crude death r ate is calculated as the number of deaths in a given period divided by the population exposed to risk of death in that period. The infant mortality rate is the number of infant deaths for every 1,000 live births."
 Q.747. What was the estimated national mortality rate of children under the age of five in the country as per Census of India 2011? SSC CGL 18/04/2022(Afternoon) ,"['(a) 34 ', '(b) 55 ', '(c) 76 ', '(d) 13 ']",(b) 55 ,"Sol.747.(b) 55 . As per Census 2011, the share of c hildren (0-6 years) accounts f or 13.1 % of the total population in the Country."
" Q.748. As per the theory of d emographic transition, the post-transitional stage of demographic transition is characterised by ______. SSC CGL 19/04/2022(Morning) ","['(a) low and nearly equal birth and death rates ', '(b) falling birth rates and high death rates ', '(c) high and nearly equal birth and death rates ', '(d) falling death rates and high birth Rates ']",(a) low and nearly equal birth and death rates ,"Sol.748.(a) The demographic transition model has four stages: pre-industrial, urbanizing/industrializing, mature industrial, and post-industrial."
 Q.749. The total population per net cultivated area of a country refers to its ______. SSC CHSL 10/8/2021 (Evening) ,"['(a) physiological density ', '(b) population density ', '(c) agricultural density ', '(d) livestock density ']",(a) physiological density ,Sol.749.(a) physiological density. A higher physiological density suggests that the available agricultural land is being used more a nd may reach its output limit sooner than a country that has a lower physiological density. Atmosphere
 Q.750. All the changes in climate and weather takes place in _____________ _ . SSC Stenographer 12/10/2023 (Evening) ,"['(a) mesosphere ', '(b) Troposphere ', '(c) Thermosphere ', '(d) stratosphere ']",(b) Troposphere ,"Sol.750.(b) Troposphere. Stratosphere (contains the ozone layer) - 2nd layer of the Earth's atmosphere, extending from about 10 to 50 km in altitude. Mesosphere - 3 r d layer of the Earth's atmosphere, extending from about 50 to 85 km in altitude. Most meteors burn up in this atmospheric layer. Thermosphere - 4 t h layer of the Earth's atmosphere, extending from about 85 to 500 km in altitude. Exosphere - Outermost layer of the atmosphere."
 Q.751. Which of the following claims about chlorofluorocarbons (CFCs) is accurate? SSC Stenographer 13/10/2023 (Afternoon) ,"['(a) CFCs are used as repairers of the troposphere ', '(b) CFCs are used as fuel for air crafts ', '(c) CFCs are used as repairers of the ozone layer ', '(d) CFCs are used as refrigerants ']",(d) CFCs are used as refrigerants ,"Sol.751.(d) CFCs are used as refrigerants. CFCs (Chlorofluorocarbons) are now banned in India as they cause depletion of the Ozone layer. It was also used in the production of plastic foams, cleaning certain electronic components, pressurizing agents in aerosol cans. CFCs are now replaced by hydrofluorocarbons (HFCs) which have ozone depletion potential (ODP) of 0."
" Q.752. What is the height of the troposphere near the poles and the equator, respectively? SSC Stenographer 13/10/2023 (Afternoon) ","['(a) 8 km and 18 km ', '(b) 16 km and 6 km ', '(c) 4 km and 16 km ', '(d) 18 km and 8 km ']",(a) 8 km and 18 km ,"Sol.752.(a) 8 km and 18 km. Troposphere: The bottom most layer of atmosphere and contains about 75% of the Earth's atmosphere and almost all of its water vapor. Almost all the weather phenomena like rainfall, fog and hailstorm occur in this layer. Most aviation takes place here."
 Q.753. What is the purpose o f t he Earth's magnetic field? SSC CHSL 03/08/2023 (2nd shift) ,"['(a) To provide an energy source for life on Earth ', ""(b) To control the Earth's climate "", '(c) To shield the Earth from solar wind and cosmic radiation ', '(d) To cause the tides in the ocean ']",(c) To shield the Earth from solar wind and cosmic radiation ,"Sol.753.(c) Earth's m agnetic field (Geomagnetic field) - The magnetic field that extends from Earth's interior out into space, where it interacts with the solar wind, a stream of charged particles emerging from the Sun. Earth’s Magnetism - Generated by convection currents of molten iron and nickel in the earth’s core. These convection currents are caused by heat escaping from the core, a natural process called a geodynamo."
" Q.754. Which of the following layers of the atmosphere means ""region of mixing""? SSC MTS 15/05/2023 (Evening) ","['(a) Stratosphere ', '(b) Troposphere ', '(c) Thermosphere ', '(d) Mesosphere ']",(b) Troposphere ,"Sol.754.(b) Troposphere : ""Region of mixing” - Because all weather phenomena (Temperature, pressure, winds, clouds, thunder, lightning and precipitation) occur within the troposphere."
 Q.755. What is the main objective of the 'Graded Response Action Plan'? SSC MTS 19/06/2023 (Afternoon ,"['(a) legalizing illegal colonies ', '(b) To control the cases of malaria ', '(c) introduction of electric vehicles ', '(d) controlling air pollution ']",(d) controlling air pollution ,"Sol.755.(d) Controlling air pollution. Graded Response Action Plan (GRAP) : It was formulated in 2016 and notified in 2017 for Delhi and the National Capital Region (NCR) by the Ministry of Environment, Forest and Climate Change."
 Q.756. Which of the following is an example of an artificial ecosystem? SSC MTS 20/06/2023 (Morning) ,"['(a) Grasslands ', '(b) Desert ', '(c) Coral reefs ', '(d) Aquariums ']",(d) Aquariums ,"Sol.756.(d) Aquariums are a transparent tank of water in which fish, other water creatures and plants are kept. Grassland is an area where the vegetation is dominated by grasses."
 Q.757. Which of the following statements is NOT correct regarding the stratosphere ? SSC CHSL 14/03/2023 (4th Shift) ,"['(a) It lies above the mesosphere. ', '(b) It extends up to a height of 50 km. ', '(c) It contains a layer of ozone gas. ', '(d) This layer is almost free from clouds. ']",(a) It lies above the mesosphere. ,Sol.757.(a) Stratosphere - Its height of the bottom varies with latitude and with the seasons. Aviation & Jet Streams fly in the Stratosphere.
 Q.758. In which layer of atmosphere does the meteorites burn up on entering from space? SSC CHSL 20/03/2023 (1st Shift) ,"['(a) Stratosphere ', '(b) Thermosphere ', '(c) Mesosphere ', '(d) Exosphere ']",(c) Mesosphere ,Sol.758.(c) Mesosphere. Meteorites are space rocks that fall to Earth's surface. Meteorites are the last stage in the existence of these types of space rocks.
 Q.759. How much percentage of oxygen is present in the atmosphere? SSC CGL 02/12/2022 (1st Shift) ,"['(a) 39% ', '(b) 79% ', '(c) 10% ', '(d) 21% ']",(d) 21% ,"Sol.759.(d) 21%. Percentage of G ases by Volume in Atmosphere: Nitrogen (78.08%), Oxygen (20.95%), Argon (0.93%), Carbon dioxide (0.036%), Neon (0.002%), Helium (0.0005%), Hydrogen (0.00005%), etc. The atmosphere contains a mixture of gases and huge numbers of Aerosols (solid and liquid particles)."
 Q.760. Which layer of atmosphere helps in radio transmission? SSC CGL 02/12/2022 (3rd Shift) ,"['(a) Exosphere ', '(b) Thermosphere ', '(c) Mesosphere ', '(d) Stratosphere ']",(b) Thermosphere ,Sol.760.(b) Thermosphere. The temperature starts increasing again with increasing height in this layer. Aurora and satellites occur in this layer.
 Q.761. What is the average temperature of Chennai in the cold season? SSC CPO 09/11/2022 (Evening) ,"['(a) 20° - 21° Celsius ', '(b) 32° - 33° Celsius ', '(c) 24° - 25° Celsius ', '(d) 29° - 30° Celsius ']",(c) 24° - 25° Celsius ,"Sol.761.(c) 24 o - 25 o Celsius. Chennai has warm temperatures year round ranging between 29°C (84°F) and 37°C (98°F). {Coldest month (January - 29°C (84°F)}. Chennai features a t ropical wet and dry climate. Chennai lies on the thermal equator and is also coastal, which prevents extreme variation in seasonal temperature."
 Q.762. People of ______ have hardly any idea of extremes of temperature and the seasons rhythm of weather. SSC CPO 11/11/2022 (Afternoon) ,"['(a) Indore ', '(b) Mumbai ', '(c) Jaisalmer ', '(d) Lucknow ']",(b) Mumbai ,Sol.762.(b) Mumbai has moderate climate as it is along the shoreline of Arabian Sea.
" Q.763. In India, from June to September which type of weather prevails? SSC CPO 11/11/2022 (Afternoon) ","['(a) Autumn ', '(b) Winter ', '(c) Spring ', '(d) Monsoon / Rainy season ']",(d) Monsoon / Rainy season ,"Sol.763.(d) Monsoon / Rainy season. Major seasons in India: Rainy {(Southwest Monsoon Season) June to September}, Autumn {(Season of Retreating Monsoon) October and November}, Winter {(Cold Weather Season) December to February}, and Summer {(Hot Weather Season) March to May}."
 Q.764. At what height do t he Jet Streams blow in India during winter months? SSC CPO 11/11/2022 (Evening) ,"['(a) 9-15 km ', '(b) 9-17 km ', '(c) 9-16 km ', '(d) 9-13 km ']",(d) 9-13 km ,"Sol.764.(d) 9-13 km. Jet Streams (geostrophic wind) are relatively narrow bands of strong wind. Types: Polar-Night Jet Stream, SubTropical Jet Streams (westerlies), Tropical Easterly Jet Stream."
 Q.765. Which cycle shows the movement of water? SSC CHSL 02/06/2022(Afternoon) ,"['(a) Carbon cycle ', '(b) Nitrogen cycle ', '(c) Geological cycle', '(d) Hydrological cycle ']",(d) Hydrological cycle ,Sol.765.(d) Hydrological cycle . Carbon cycle shows the movement of carbon in elemental and combined states on earth. The nitrogen cycle is a series of processes that convert nitrogen gas to organic substances and back to nitrogen in nature. The Geological cycle refers to a series of intertwined processes that are important for the formation and break down of physical Earth features.
 Q.766. The climate of Assam can be described as: SSC CPO 25/11/2020(Evening) ,"['(a) subtropical humid climate ', '(b) mountain climate ', '(c) tropical dry climate ', '(d) tropical monsoon rainforest climate ']",(d) tropical monsoon rainforest climate ,Sol.766.(d) Tropical Monsoon Rainforest Climate . Tropical monsoon climates have monthly mean temperatures above 18 °C (64 °F) in every month of the year and a dry season. Tropical monsoon climate is the intermediate climate between the wet Af (or tropical wet climate) and the drier Aw (or tropical savanna climate).
 Q.767. ____is a naturally occurring phenomenon that is responsible for the heating of the Earth’s surface and atmosphere. SSC CPO 25/11/2020(Evening) ,"['(a) Radiation ', '(b) Global warming ', '(c) Greenhouse effect ', '(d) Global heating ']",(c) Greenhouse effect ,"Sol.767.(c) Greenhouse Effect . When the Sun's energy reaches the Earth's atmosphere, some of it is reflected back to space and the rest is absorbed and re-radiated by greenhouse gases. The absorbed energy warms the atmosphere and the surface of the Earth."
" Q.768. Which statement best explains why Shillong gets around 200 cm rainfall annually; whereas Cherrapunji, which is around 30 km away (as the crow flies), gets over 1250 cm of rainfall annually? SSC CHSL 15/10/2020(Evening) ","['(a) Cherrapunji gets rainfall from rain-laden clouds coming from the Himalayas, whereas Shillong gets rainfall from the Malabar branch of monsoon. ', '(b) Cherrapunji lies on the leeward side of the Khasi hills and Shillong lies on the windward side of the Khasi hills, and thus, gets only wind and no rain. ', '(c) The average temperature of Shillong has gone up due to excessive deforestation and pollution. ', '(d) Cherrapunji lies on the windward side of the Khasi hills and receives rainfall from the Bay of Bengal branch of monsoon, while Shillong lies on the leeward side of the Khasi hills, which forms the rain shadow area. ']","(d) Cherrapunji lies on the windward side of the Khasi hills and receives rainfall from the Bay of Bengal branch of monsoon, while Shillong lies on the leeward side of the Khasi hills, which forms the rain shadow area. ","Sol.768.(d) Cherrapunji, also known as Sohra, is a high-altitude town in the northeast Indian state of Meghalaya, is renowned for its unique living root bridges."
 Q.769. Cirrus and cumulus are types of ______. SSC CHSL 19/10/2020(Morning) ,"['(a) mountains ', '(b) clouds ', '(c) waves ', '(d) soil ']",(b) clouds ,"Sol.769.(b) Clouds. Cirrus clouds are wispy, veil-like clouds that form in the upper t roposphere while cumulus clouds are stacked, dense and fluffy and they form much closer to the ground."
 Q.770. Which environmental phenomenon has been linked to synthetic chemicals like chlorofluorocarbons (CFCs)? SSC CHSL 19/10/2020(Afternoon) ,"['(a) Electromagnetic interference ', '(b) Tidal flow ', '(c) Ozone depletion ', '(d) Wave propagation ']",(c) Ozone depletion ,"Sol.770.(c) Ozone depletion. Ozone depletion can cause increased amounts of UV radiation to reach the Earth which can lead to more cases of skin cancer, cataracts, and impaired immune systems."
 Q.771. Above which layer of the atmosphere does the Exosphere lie? SSC CHSL 19/10/2020(Afternoon) ,"['(a) Stratosphere ', '(b) Thermosphere ', '(c) Mesosphere ', '(d) Troposphere ']",(b) Thermosphere ,Sol.771.(b) Thermosphere . The exosphere is the very edge of our atmosphere. This layer separates the rest of the atmosphere from outer space.
 Q.772. The term ‘monsoon’ is derived from a/an: SSC CHSL 21/10/2020 (Afternoon) ,"['(a) Italian word ', '(b) Latin word ', '(c) Arabic word ', '(d) Greek word ']",(c) Arabic word ,"Sol.772.(c) Arabic word ‘ mausim’, which means weather. The term w as r eportedly first used in English in British India and refers to the seasonal change in the direction of the prevailing winds of a region. Rocks"
 Q.773. Which of the following is the correct match between column-A and column-B? Column-A Column-B (Type of rock) (Method of formation) i. Sedimentary a. Transformed its Rock chemical qualities from other type of rocks ii. Metamorphic b. Derived from magma Rock that was poured out or ejected at the Earth's Surface iii. Igneous c. Formed from Rock fragments of other rocks or the remains of plants or animals SSC Stenographer 12/10/2023 (Evening) ,"['(a) i-a, ii-b, iii-c ', '(b) i-b, ii-a, iii-c ', '(c) i-c, ii-a, iii-b ', '(d) i-a, ii-c, iii-b ']","(c) i-c, ii-a, iii-b ","Sol.773.(c) i-c, ii-a, iii-b. The rock cycle is a web of processes that outlines how each of the three major rock types - igneous, metamorphic, and sedimentary - form and break down based on the different applications of heat and pressure over time. Igneous rocks (Granite, gabbro, pegmatite, basalt). Sedimentary Rocks (Sandstone, limestone, shale, chalk). Metamorphic Rocks (Gneissoid, Syenite, Slate, Schist, Marble, quartzite)."
 Q.774. Structural geology deals with: SSC Stenographer 13/10/2023 (Afternoon) ,"['(a) the age of rocks ', '(b) the components and chemical nature of soil ', '(c) the form, classification, mechanism, and causes of rock structures’ evolution ', '(d) the cause of volcano formation ']","(c) the form, classification, mechanism, and causes of rock structures’ evolution ",Sol.774.(c) Petrology is the science of rocks. Rock: Any natural mass of m ineral matter that makes up the Earth's crust. On the basis of their mode of formation rocks are classified in 3 types - (i) Igneous Rocks - solidified from magma and lava; (ii) Sedimentary Rocks - The result of deposition of fragments of rocks by exogenous processes; (iii) Metamorphic Rocks - Formed out of existing rocks undergoing recrystallisation.
" Q.775. Which of the following is a yellowish green to green coloured gemstone often found in mafic and ultramafic igneous rocks such as basalt, gabbro, dunite, diabase and peridotite? SSC CHSL 09/08/2023 (4th shift) ","['(a) Bornite ', '(b) Olivine ', '(c) Tremolite ', '(d) Garnet ']",(b) Olivine ,"Sol.775.(b) Olivine. T he mineral olivine is a magnesium iron silicate with the chemical formula (Mg,Fe) SiO . It is a 2 4 type of nesosilicate or orthosilicate. Bornite , also known as peacock ore, is a sulfide mineral with a chemical composition of Cu FeS . Tremolite is a 5 4 member of the amphibole group of silicate minerals with composition of Ca Mg Si O (OH) . Garnets are a group 2 5 8 22 2 of silicate minerals All species of g arnets possess similar physical properties and crystal forms, but differ in chemical composition."
 Q.776. The breaking up of the rocks on the earth's surface is called as _________. SSC MTS 18/05/2023 (Evening) ,"['(a) weathering ', '(b) stacking ', '(c) meandering ', '(d) sorting ']",(a) weathering ,"Sol.776.(a) Weathering - The process of wearing, breaking up, and fragmentation of the rock that creates the surface of the ground and that remains exposed to the weather."
 Q.777. Which type of rock can be considered as a biological sedimentary rock? SSC CGL 05/12/2022 (3rd Shift) ,"['(a) Bauxite ', '(b) Marble ', '(c) Granite ', '(d) Limestone ']",(d) Limestone ,"Sol.777.(d) Limestone. Depending upon the mode of formation, sedimentary rocks are categorized into three g roups - Mechanically formed (Eg: Sandstone, conglomerate, limestone, shale, loess, etc.), Chemically formed (Eg: Chert, limestone, halite, potash, etc.), Organically formed or Biologic sedimentary rocks - formed when living organisms die, pile up, and are then compressed and cemented together. Example - coal (from plants), limestone and coquina (from marine organisms), Geyserite, chalk, etc."
 Q.778. Which of the following is a characteristic of sedimentary rocks? SSC CGL 07/12/2022 (4th Shift) ,"['(a) Lineation ', '(b) Bands ', '(c) Foliation ', '(d) Lithification ']",(d) Lithification ,"Sol.778.(d) Lithification includes all the processes which convert unconsolidated sediments into sedimentary rocks. Foliation in geology refers to repetitive layering in metamorphic rocks. Banding means that the rock consists of alternating, thin layers of two different mineral compositions."
 Q.779. The steep rocky coast rising almost vertically above sea water is called ______. SSC MTS 06/07/2022 (Morning) ,"['(a) sea caves ', '(b) sea cliff ', '(c) sea arches ', '(d) ox-bow lake ']",(b) sea cliff ,"Sol.779.(b) Sea cliffs are steep faces of rock and soil that are formed by destructive waves. A Sea cave is a cave formed on a cliff b y the wave action of a n ocean or lake. A sea arch is a natural arch or bridge made of stone that has been created when water wears a way the underside of a rock, leaving just the top behind."
 Q.780. The core of the Great Himalayas is composed of ______. SSC MTS 20/07/2022 (Morning) ,"['(a) Slate ', '(b) Granite ', '(c) Sandstone ', '(d) Limestone ']",(b) Granite ,"Sol.780.(b) Granite rock (Igneous rock) . Lesser Himalaya consists of metamorphosed sedimentary rocks (quartzite, marble, slate, phyllite, schist and gneiss). Q.781 Which of t he following determines the colour, texture,chemical properties, mineral, content and permeability of the soil? SSC MTS 22/07/2022 (Morning) (a) Parent rock (b) Time (c) Relief (d) Climate Sol.781.(a) Parent rock . The color in the soil is mainly due to two factors – organic content and the chemical nature of iron compounds found in the soil."
 Q.782. How many t ypes of i gneous rocks are there? SSC MTS 26/07/2022 (Afternoon) ,"['(a) Four ', '(b) Two ', '(c) Six ', '(d) Five ']",(b) Two ,"Sol.782.(b) Two. Based on the texture of rocks, igneous rocks are classified into Intrusive igneous rocks (Plutonic rocks) and Extrusive igneous rocks (Lava or Volcanic rocks)."
 Q.783. Mushroom rocks are formed due to _____. SSC MTS 26/07/2022 (Evening) ,"['(a) glacial deposition ', '(b) deposition of sea waves ', '(c) running water erosion ', '(d) wind erosion ']",(d) wind erosion ,Sol.783.(d) Wind erosion. A mushroom rock (perched rock) is a typical mushroom-shaped landform that is formed by the action of wind erosion. These rocks are mostly found in arid regions. Such rocks are found i n the Thar Desert of India.
" Q.784. What type of rocks were once igneous or sedimentary, but have metamorphosed as a result of intense heat and/or pressure within the Earth's crust? SSC CHSL 25/05/2022(Afternoon) ","['(a) Granite ', '(b) Quartzite ', '(c) Sandstone ', '(d) Basalt ']",(b) Quartzite ,"Sol.784.(b) Quartzite. Granite is a coarse-grained (phaneritic) intrusive igneous rock composed mostly of quartz, alkali feldspar, and plagioclase. S andstone is a clastic sedimentary rock composed mainly of sand-sized silicate grains. Basalt is a mafic e xtrusive rock, is the most widespread of all igneous rocks, and comprises more than 90% of all volcanic rocks."
 Q.785. Which of the following rocks floats in water? SSC MTS 26/10/2021(Evening) ,"['(a) Granite ', '(b) Obsidian ', '(c) Pumice ', '(d) Slate ']",(c) Pumice ,"Sol.785.(c) Pumice is a light-colored, extremely porous igneous rock that forms during explosive volcanic eruptions. Obsidian has been used across history to make weapons, implements, tools, ornaments, and mirrors. Granites are a type of hard and compact igneous rock formed by quartz, feldspar, as well as mica. Slate is a type of metamorphic rock."
 Q.786. ______ plains are formed due to the weathering of soluble rocks such as limestone and dolomite. SSC CHSL 04/08/2021(Morning) ,"['(a) Glacial ', '(b) Karst ', '(c) Deposition ', '(d) Desert ']",(b) Karst ,"Sol.786.(b) Karst regions contain aquifers that are capable of providing large supplies of water. Typical karst forms include sinkholes, caves, natural bridges and sinking streams. Mountain"
" Q.787. The Garo, Khasi and Jaintia hills are a subdivision of: SSC Stenographer 13/10/2023 (Morning) ","['(a) Assam valley ', '(b) Barak basin ', '(c) Surma basin ', '(d) Meghalaya plateau ']",(d) Meghalaya plateau ,"Sol.787.(d) Meghalaya Plateau. The plateau is separated from the main block of the peninsular plateau by a gap called the Garo-RajMahal gap. It is located on the northeastern flank of Peninsular India. It is one of the rainiest, most tectonically active areas in the world. Hills in North East India - Lushai Hills or Mizo Hills (Mizoram and Tripura), Chin Hills (Manipur to Chin State of M yanmar), Barail Range (Assam), Dafla Hills and Abor Hills (Arunachal Pradesh)."
" Q.788. The Karewa formations a re found in the __________ . SSC CPO 04/10/2023 (Morning) ( a) North Easter Hills (b) Kashmir Himalayas (c) Uttaranchal Himalayas (d) Terai Region Sol.788.(b) Kashmir Himalayas. The Karewa term means “elevated table land”. Firstly, this term was used by Godwin Austin in 1859. “Vudr” is the local name for i t in Kashmiri language. Karewa formations are useful for the cultivation of Zafran (Saffron), almond, walnut, apple, and orchards in Kashmir valley.","['', '', '', '']",,
 Q.789. Siachen in Himalayas is: SSC CPO 05/10/2023 (Morning) ,"['(a) a glacier ', '(b) a dam ', '(c) a national park ', '(d) a lake ']",(a) a glacier ,Sol.789.(a) A glacier. T he Siachen Glacier is located in the Eastern Karakoram range in the Himalayas. It is the world's highest battlefield. Nubra river originates from Siachen Glacier. It is situated to the North of Nubra Valley.
 Q.790. The holy mountain 'Kailash' is located in which neighbouring country of India ? SSC MTS 01/09/2023 (3rd Shift) ,"['(a) Pakistan ', '(b) Afghanistan ', '(c) Bangladesh ', '(d) China ']",(d) China ,"Sol.790.(d) China. Mount Kailash - Located near Lake Mansarovar and Lake Rakshastal. The Indus River originates from Mansarovar l ake (Tibet). Some highest mountain peaks : India - Kanchenjunga (8598m), Nanda Devi (7817m). Nepal - Mount E verest (8848.86 m), Dhaulagiri (8172m). Hindu temple outside India : Nepal - Pashupatinath Temple, Indonesia - Prambanan Temple, Bangladesh - Dhakeshwari temple, Cambodia - Angkor Wat."
 Q.791. Which of the following hills are located in Purvachal ? SSC MTS 12/09/2023 (1st Shift) ,"['(a) Mizo hills and Naga hills ', '(b) Shevroy hills and Javadi hills ', '(c) Khasi and Jaintia hills ', '(d) Anai Mudi and Doda Betta ']",(a) Mizo hills and Naga hills ,"Sol.791.(a) Mizo hills and Naga hills. The Patkai Bum, Mizo Hills or Lushai Hills and Naga Hills are mountain ranges in Northeastern India. Shevaroy hills (Tamil Nadu) and Javadi hills (Tamil Nadu). Khasi and Jaintia hills (Meghalaya). Anamudi (Kerala) and Doda Betta (Tamil Nadu)."
 Q.792. Which mountain range from the following is associated with Rajasthan state? SSC MTS 12/09/2023 (2nd Shift) ,"['(a) Satpura Range ', '(b) Sahyadri Range ', '(c) Aravalli Range ', '(d) Vindhya Range ']",(c) Aravalli Range ,"Sol.792.(c) Aravali Range. It lies on the western and northwestern margins of t he Peninsular Plateau. They extend from Gujarat to Delhi in a southwest-northeast direction. The Guru Shikhar (1722m) is the highest peak of the Aravalli range. Important passes (Rajasthan) : Goran Ghat, Haldighati Pass. River Sabarmati originates from the Aravali ranges."
